序,日期,代號,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價,證券商,成交單價,買進股數,賣出股數
235,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,6538,24.3,1000,0
236,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,6538,24.35,1000,0
237,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,653C,24.3,1000,0
238,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,6950,24.35,0,4000
239,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7000,24.3,13000,0
240,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7000,24.35,104000,0
241,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7000,24.4,27000,0
242,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7000,24.45,6000,0
243,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7005,24.25,1000,0
244,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7005,24.35,2000,0
245,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7006,24.25,6000,0
246,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7006,24.3,11000,0
247,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7006,24.35,5000,0
248,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7006,24.45,5000,0
249,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7007,24.3,1000,0
250,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700a,24.25,2000,0
251,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700a,24.3,1000,755
252,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700b,24.4,0,8000
253,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700f,24.35,1000,0
254,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700G,24.3,8124,0
255,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700I,24.25,1000,0
256,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700J,24.3,1000,0
257,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700K,24.4,40000,0
258,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700L,24.4,0,8000
259,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700M,24.3,300,0
260,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700s,24.5,0,1000
261,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700U,24.45,2000,0
262,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700V,24.3,1000,0
263,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700W,24.25,4000,0
264,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700W,24.3,2000,500
265,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,700Z,24.3,0,2000
266,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7035,24.25,0,2000
267,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7038,24.25,1000,0
268,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7038,24.3,1000,0
269,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7070,24.25,1000,0
270,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7671,24.25,0,10000
271,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7750,24.25,1000,0
272,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7790,24.25,2000,0
273,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7790,24.3,1000,0
274,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7791,24.3,1000,0
275,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7792,24.35,1000,0
276,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7795,24.25,1000,0
277,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7797,24.25,5000,0
278,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,7798,24.25,1000,0
279,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779e,24.35,50000,0
280,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779E,24.35,10000,0
281,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779m,24.25,1000,0
282,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779P,24.35,3000,0
283,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779v,24.3,2000,0
284,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779v,24.35,0,10000
285,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779z,24.3,0,30200
286,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,779Z,24.25,5000,0
287,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8150,24.25,2000,0
288,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8150,24.3,2000,0
289,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,815A,24.25,3000,0
290,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,815A,24.3,3000,0
291,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,815A,24.35,0,1000
292,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,815B,24.3,7000,0
293,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,815B,24.4,2000,0
294,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8382,24.3,0,3000
295,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8440,24.25,204000,27000
296,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8440,24.3,48000,0
297,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8440,24.35,0,113000
298,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8440,24.4,0,17000
299,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8458,24.3,50,0
300,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845A,24.25,0,6000
301,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845A,24.35,10000,0
302,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845D,24.4,10000,0
303,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845F,24.3,2000,0
304,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845R,24.3,3000,0
305,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,845R,24.35,2000,0
306,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8560,24.25,14000,0
307,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8560,24.3,15500,0
308,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8560,24.35,9000,1000
309,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8561,24.25,1000,10000
310,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8561,24.3,5000,0
311,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8561,24.35,5000,1000
312,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8562,24.25,10000,0
313,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8563,24.3,1000,0
314,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8564,24.3,0,2000
315,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8564,24.35,0,3000
316,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8580,24.25,30000,0
317,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8580,24.3,80000,0
318,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8580,24.35,30000,0
319,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8580,24.4,30000,0
320,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8582,24.3,1000,0
321,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8587,24.35,1000,0
322,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8840,24.3,14000,0
323,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8840,24.35,102000,0
324,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8840,24.4,30000,0
325,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8840,24.45,2000,0
326,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8840,24.5,2000,0
327,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8841,24.25,1000,0
328,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8842,24.25,3000,0
329,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8843,24.25,2000,0
330,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8843,24.45,1000,0
331,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8844,24.25,1000,0
332,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8844,24.3,3000,0
333,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8844,24.35,0,2000
334,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8844,24.4,0,2000
335,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8845,24.3,3000,6510
336,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8845,24.35,1000,0
337,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8846,24.25,0,1000
338,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8846,24.35,1000,0
339,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8848,24.3,1000,12000
340,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8848,24.35,0,10000
341,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8849,24.25,0,1000
342,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8849,24.3,11000,0
343,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8849,24.35,1000,0
344,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884A,24.3,5000,0
345,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884D,24.25,8000,0
346,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884D,24.3,12000,0
347,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884D,24.35,4000,0
348,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884E,24.3,10,0
349,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884E,24.35,3000,0
350,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884F,24.25,1000,0
351,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884F,24.3,3000,0
352,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884F,24.35,1000,0
353,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884G,24.3,1000,0
354,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884J,24.3,0,6000
355,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,884J,24.45,1000,0
356,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8850,24.25,43000,0
357,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8850,24.3,7000,0
358,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8850,24.35,2000,0
359,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8850,24.4,0,3000
360,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8850,24.45,2000,0
361,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8880,24.25,0,18000
362,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8880,24.3,0,17000
363,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8880,24.35,0,17000
364,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8881,24.25,1000,0
365,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8884,24.25,5000,1000
366,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8884,24.3,2000,0
367,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8885,24.25,1000,0
368,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8887,24.3,2000,0
369,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8887,24.4,1000,0
370,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,888A,24.25,2000,0
371,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,888A,24.35,1000,0
372,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,888K,24.25,2000,0
373,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8890,24.25,18000,0
374,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8900,24.25,0,43000
375,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8960,24.3,0,42000
376,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8960,24.35,0,48000
377,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8960,24.4,0,7000
378,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,8960,24.45,0,4000
379,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9101,24.3,3000,0
380,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9105,24.4,2000,0
381,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9108,24.25,1000,0
382,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9131,24.3,1000,5000
383,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9135,24.25,10000,0
384,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9135,24.45,1000,0
385,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9138,24.25,1000,0
386,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,913B,24.35,1000,0
387,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,913g,24.25,1000,0
388,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,913g,24.35,12000,0
389,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9183,24.3,1000,0
390,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9184,24.3,0,10000
391,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9184,24.4,0,10000
392,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9186,24.3,0,9000
393,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9187,24.35,6000,0
394,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9188,24.3,3000,0
395,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918c,24.4,0,1000
396,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918C,24.25,5000,0
397,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918C,24.3,0,453
398,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918D,24.25,3000,0
399,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918E,24.25,1000,0
400,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918g,24.4,2000,0
401,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918H,24.3,3000,0
402,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918H,24.35,2000,0
403,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918i,24.25,6000,0
404,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918K,24.25,1000,0
405,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918K,24.3,200,0
406,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918L,24.3,500,0
407,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918s,24.3,1000,0
408,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918u,24.4,1000,0
409,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,918W,24.3,2000,0
410,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9204,24.3,3000,0
411,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9205,24.3,3000,0
412,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9206,24.3,1000,0
413,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9207,24.3,0,21000
414,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9208,24.25,1000,0
415,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9208,24.4,0,3000
416,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9209,24.3,1000,0
417,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9209,24.35,10000,0
418,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9209,24.4,2000,0
419,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920A,24.4,0,1000
420,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920D,24.25,2000,0
421,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920D,24.45,1000,0
422,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920F,24.25,2000,2000
423,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920F,24.3,2100,0
424,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920F,24.4,2000,1000
425,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920G,24.3,1000,0
426,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920G,24.35,1000,0
427,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920G,24.45,1000,0
428,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920H,24.3,1000,0
429,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920H,24.4,1000,0
430,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920M,24.3,7000,0
431,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920M,24.35,1000,0
432,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920W,24.25,1000,0
433,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,920Z,24.25,2000,0
434,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9212,24.3,3000,0
435,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9212,24.35,3000,0
436,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9215,24.3,1000,0
437,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9216,24.25,1000,0
438,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,921A,24.3,1000,0
439,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,921S,24.3,1000,0
440,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,921S,24.35,1000,0
441,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9221,24.3,2000,0
442,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9223,24.3,0,1000
443,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9223,24.4,2000,0
444,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9225,24.3,5000,0
445,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9227,24.45,1000,0
446,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,922C,24.3,0,10000
447,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9233,24.3,2000,0
448,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9235,24.3,3000,0
449,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9235,24.35,2000,0
450,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9236,24.25,3000,0
451,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9255,24.35,5000,0
452,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9265,24.3,1000,0
453,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9266,24.3,3000,0
454,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9268,24.25,0,70000
455,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9268,24.3,7000,144000
456,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9268,24.35,9000,106000
457,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9268,24.4,1000,27000
458,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9268,24.45,1000,5000
459,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9272,24.4,0,5000
460,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9273,24.3,5000,0
461,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9275,24.3,1000,0
462,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9278,24.3,1000,0
463,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9283,24.25,1000,0
464,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9288,24.3,1000,0
465,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9289,24.3,1000,0
466,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9289,24.35,1000,0
467,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9296,24.35,2000,0
468,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9298,24.3,1000,0
469,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9300,24.3,1000,0
470,2016-05-18,1102.0,2325.0,109441481.0,4502790.0,24.45,24.5,24.25,24.25,9300,24.35,1000,0
